record_id,project_id,source_project,tier,tier_label,tier1_hit_count,tier1_rule_combo,tier1_triggered,soft_triggered,all_rules_triggered,total_rules_fired,giftcard_decision,classification,sub_classification
1153,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1155,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1156,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1158,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1160,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1163,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1165,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1166,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
117,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1171,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1174,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1176,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1177,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1178,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1183,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
119,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1190,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1191,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1193,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1195,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1197,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1201,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1203,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1204,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1207,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1208,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
121,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1210,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1211,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1212,4581,dirty_4581,3,Uncertain,0,none,none,R4,R4,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
122,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1224,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1227,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1228,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1229,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1233,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1234,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1238,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1239,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1240,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1241,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1243,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1244,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1245,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1248,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1249,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1251,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1252,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1253,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1254,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1255,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1256,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1258,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1261,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1262,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1263,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1265,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1267,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
127,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
128,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1286,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1289,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1290,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1291,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1294,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1296,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1298,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1305,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1307,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1308,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1309,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1312,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1313,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1317,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
132,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1324,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1329,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1331,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1333,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1334,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1335,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1337,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1339,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1349,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1350,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1353,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1359,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
136,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1361,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1367,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1370,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1373,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1377,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1380,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1382,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1389,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
139,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1391,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1392,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1394,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1399,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
140,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1400,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1401,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1411,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1413,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1416,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1417,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1418,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1421,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1423,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1427,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1428,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
143,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1439,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1442,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1443,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1447,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1448,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1451,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1452,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1458,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
146,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1460,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1468,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1471,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1472,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1473,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1474,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1475,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1476,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1479,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
148,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1480,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1481,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1482,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1488,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1489,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1491,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1493,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1494,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1502,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1503,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1506,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1507,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1519,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1520,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1522,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1523,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1525,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
153,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
154,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1547,4581,dirty_4581,3,Uncertain,0,none,none,R3,R3,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
155,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1555,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1558,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1559,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
156,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1560,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1562,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1564,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1565,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1566,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
1567,4581,dirty_4581,3,Uncertain,0,none,none,R6,R6,1,eligible_low_risk_review,Likely Real Caregiver,Likely Real Caregiver
